"player_id","year","stint","team_id","league_id","g","ab","r","h","double","triple","hr","rbi","sb","cs","bb","so","ibb","hbp","sh","sf","g_idp","salary"
"credejo01",2009,1,"MIN","AL",90,333.0,42.0,75.0,16.0,1.0,15.0,48.0,0.0,0.0,29.0,56.0,1.0,2.0,0.0,3.0,6.0,2500000
"crispco01",2009,1,"KCA","AL",49,180.0,30.0,41.0,8.0,5.0,3.0,14.0,13.0,2.0,29.0,23.0,1.0,1.0,4.0,1.0,4.0,6083333
"crosbbo01",2009,1,"OAK","AL",97,238.0,35.0,53.0,10.0,2.0,6.0,29.0,2.0,1.0,24.0,44.0,0.0,2.0,4.0,4.0,7.0,5300000
"crowetr01",2009,1,"CLE","AL",68,183.0,22.0,43.0,9.0,3.0,1.0,17.0,6.0,0.0,11.0,39.0,0.0,1.0,4.0,3.0,7.0,400000
"cruzju02",2009,1,"KCA","AL",46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2250000
"cruzlu01",2009,1,"PIT","NL",27,70.0,5.0,15.0,1.0,0.0,0.0,2.0,0.0,0.0,6.0,7.0,1.0,1.0,0.0,1.0,1.0,401500
"cruzne02",2009,1,"TEX","AL",128,462.0,75.0,120.0,21.0,1.0,33.0,76.0,20.0,4.0,49.0,118.0,6.0,2.0,0.0,2.0,9.0,408070
"cuddymi01",2009,1,"MIN","AL",153,588.0,93.0,162.0,34.0,7.0,32.0,94.0,6.0,1.0,54.0,118.0,3.0,6.0,0.0,2.0,22.0,7666666
"cuetojo01",2009,1,"CIN","NL",30,46.0,5.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,17.0,0.0,0.0,10.0,0.0,2.0,418000
"custja01",2009,1,"OAK","AL",149,513.0,88.0,123.0,16.0,0.0,25.0,70.0,4.0,1.0,93.0,185.0,5.0,2.0,0.0,4.0,7.0,2800000
"damonjo01",2009,1,"NYA","AL",143,550.0,107.0,155.0,36.0,3.0,24.0,82.0,12.0,0.0,71.0,98.0,1.0,2.0,2.0,1.0,9.0,13000000
"danksjo01",2009,1,"CHA","AL",32,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,520000
"davieky01",2009,1,"KCA","AL",22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1300000
"davisch02",2009,1,"TEX","AL",113,391.0,48.0,93.0,15.0,1.0,21.0,59.0,0.0,0.0,24.0,150.0,2.0,2.0,0.0,2.0,6.0,406620
"davisdo02",2009,1,"ARI","NL",34,63.0,2.0,10.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,21.0,0.0,0.0,6.0,0.0,1.0,8750000
"davisra01",2009,1,"OAK","AL",125,390.0,65.0,119.0,27.0,5.0,3.0,48.0,41.0,12.0,29.0,70.0,0.0,7.0,2.0,4.0,12.0,410000
"dejesda01",2009,1,"KCA","AL",144,558.0,74.0,157.0,28.0,9.0,13.0,71.0,4.0,9.0,51.0,87.0,0.0,8.0,5.0,5.0,10.0,3600000
"delaceu01",2009,1,"SDN","NL",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000
"delarjo01",2009,1,"COL","NL",33,57.0,3.0,7.0,2.0,0.0,0.0,3.0,0.0,0.0,1.0,30.0,0.0,0.0,5.0,0.0,0.0,2000000
"delcama01",2009,1,"BOS","AL",64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,476000
"delgaca01",2009,1,"NYN","NL",26,94.0,15.0,28.0,7.0,1.0,4.0,23.0,0.0,0.0,12.0,20.0,0.0,4.0,0.0,2.0,3.0,12000000
"delluda01",2009,1,"CLE","AL",14,40.0,3.0,11.0,3.0,0.0,0.0,1.0,0.0,0.0,2.0,12.0,1.0,2.0,0.0,1.0,1.0,4000000
"dempsry01",2009,1,"CHN","NL",31,64.0,2.0,8.0,1.0,0.0,0.0,5.0,0.0,0.0,4.0,20.0,0.0,0.0,7.0,0.0,0.0,9000000
"derosma01",2009,1,"CLE","AL",71,278.0,47.0,75.0,13.0,0.0,13.0,50.0,1.0,1.0,29.0,63.0,1.0,3.0,1.0,3.0,6.0,5500000
"dewitbl01",2009,1,"LAN","NL",31,49.0,4.0,10.0,3.0,0.0,2.0,4.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,1.0,2.0,405000
"diazma02",2009,1,"ATL","NL",125,371.0,56.0,116.0,18.0,4.0,13.0,58.0,12.0,5.0,35.0,90.0,2.0,13.0,5.0,1.0,14.0,1237500
"dickech01",2009,1,"CIN","NL",97,255.0,31.0,70.0,13.0,3.0,2.0,15.0,11.0,3.0,39.0,66.0,1.0,1.0,2.0,2.0,3.0,400000
"dickera01",2009,1,"MIN","AL",35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,525000
"difelma01",2009,1,"MIL","NL",59,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,403000
"dobbsgr01",2009,1,"PHI","NL",97,154.0,15.0,38.0,6.0,0.0,5.0,20.0,1.0,0.0,11.0,29.0,1.0,1.0,0.0,3.0,2.0,1150000
"doteloc01",2009,1,"CHA","AL",62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000
"doumiry01",2009,1,"PIT","NL",75,280.0,31.0,70.0,16.0,0.0,10.0,38.0,4.0,0.0,20.0,49.0,6.0,1.0,0.0,3.0,12.0,2150000
"downssc01",2009,1,"TOR","AL",48,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3750000
"drewjd01",2009,1,"BOS","AL",137,452.0,84.0,126.0,30.0,4.0,24.0,68.0,2.0,6.0,82.0,109.0,5.0,3.0,1.0,1.0,6.0,14000000
"drewst01",2009,1,"ARI","NL",135,533.0,71.0,139.0,29.0,12.0,12.0,65.0,5.0,1.0,49.0,87.0,7.0,1.0,5.0,7.0,4.0,1500000
"duensbr01",2009,1,"MIN","AL",24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400000
"duffych01",2009,1,"MIL","NL",19,32.0,3.0,4.0,1.0,0.0,0.0,3.0,0.0,0.0,4.0,12.0,0.0,0.0,1.0,0.0,1.0,400000
"dukesel01",2009,1,"WAS","NL",107,364.0,38.0,91.0,20.0,4.0,8.0,58.0,3.0,10.0,46.0,74.0,2.0,3.0,0.0,3.0,8.0,415500
"dukeza01",2009,1,"PIT","NL",33,60.0,1.0,12.0,2.0,0.0,0.0,5.0,0.0,0.0,4.0,18.0,0.0,0.0,14.0,1.0,0.0,2200000
"dumatph01",2009,1,"PIT","NL",15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,401500
"duncach01",2009,1,"SLN","NL",87,260.0,25.0,59.0,15.0,2.0,5.0,32.0,0.0,1.0,41.0,67.0,1.0,0.0,0.0,3.0,6.0,825000
"dunnad01",2009,1,"WAS","NL",159,546.0,81.0,146.0,29.0,0.0,38.0,105.0,0.0,1.0,116.0,177.0,16.0,4.0,0.0,2.0,8.0,8000000
"durbich01",2009,1,"PHI","NL",59,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1635000
"dyeje01",2009,1,"CHA","AL",141,503.0,78.0,126.0,19.0,1.0,27.0,81.0,0.0,2.0,64.0,108.0,2.0,5.0,0.0,2.0,15.0,11500000
"eckstda01",2009,1,"SDN","NL",136,503.0,64.0,131.0,27.0,2.0,2.0,51.0,3.0,1.0,39.0,46.0,1.0,9.0,13.0,4.0,8.0,850000
"ellisma01",2009,1,"OAK","AL",105,377.0,52.0,99.0,23.0,0.0,10.0,61.0,10.0,3.0,23.0,54.0,1.0,2.0,3.0,5.0,10.0,5000000
"ellsbja01",2009,1,"BOS","AL",153,624.0,94.0,188.0,27.0,10.0,8.0,60.0,70.0,12.0,49.0,74.0,3.0,6.0,6.0,6.0,13.0,449500
"embreal01",2009,1,"COL","NL",36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000
"encared01",2009,1,"CIN","NL",43,139.0,10.0,29.0,6.0,1.0,5.0,16.0,1.0,1.0,24.0,38.0,0.0,2.0,0.0,0.0,3.0,2425000
"erstada01",2009,1,"HOU","NL",107,134.0,13.0,26.0,8.0,2.0,2.0,11.0,0.0,2.0,14.0,31.0,3.0,0.0,1.0,1.0,2.0,1750000
"escobke01",2009,1,"LAA","AL",1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10000000
"escobyu01",2009,1,"ATL","NL",141,528.0,89.0,158.0,26.0,2.0,14.0,76.0,5.0,4.0,57.0,62.0,3.0,10.0,7.0,2.0,21.0,425000
"ethiean01",2009,1,"LAN","NL",160,596.0,92.0,162.0,42.0,3.0,31.0,106.0,6.0,4.0,72.0,116.0,10.0,13.0,0.0,4.0,19.0,3100000
"evelada01",2009,1,"OAK","AL",13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410000
"everead01",2009,1,"DET","AL",118,345.0,43.0,82.0,21.0,0.0,3.0,44.0,5.0,2.0,22.0,61.0,0.0,4.0,15.0,4.0,9.0,1000000
"eyresc01",2009,1,"PHI","NL",42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000
"eyrewi01",2009,1,"TEX","AL",17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410000
"farnsky01",2009,1,"KCA","AL",41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4250000
"feldmsc01",2009,1,"TEX","AL",34,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,0.0,434680
"felicpe01",2009,1,"NYN","NL",88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1612500
"felizpe01",2009,1,"PHI","NL",158,580.0,62.0,154.0,30.0,2.0,12.0,82.0,0.0,1.0,35.0,68.0,3.0,3.0,2.0,5.0,12.0,5000000
"fieldjo02",2009,1,"CHA","AL",79,239.0,29.0,53.0,5.0,2.0,7.0,30.0,2.0,3.0,25.0,76.0,0.0,2.0,2.0,0.0,5.0,410000
"fieldpr01",2009,1,"MIL","NL",162,591.0,103.0,177.0,35.0,3.0,46.0,141.0,2.0,3.0,110.0,138.0,21.0,9.0,0.0,9.0,14.0,7000000
"figgich01",2009,1,"LAA","AL",158,615.0,114.0,183.0,30.0,7.0,5.0,54.0,42.0,17.0,101.0,114.0,0.0,1.0,8.0,4.0,8.0,5775000
"floreje02",2009,1,"WAS","NL",29,93.0,13.0,28.0,3.0,2.0,4.0,15.0,0.0,0.0,11.0,26.0,1.0,0.0,1.0,1.0,1.0,415500
"floydcl01",2009,1,"SDN","NL",10,16.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,750000
"floydga01",2009,1,"CHA","AL",30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,750000
"fontemi01",2009,1,"CHN","NL",135,377.0,38.0,89.0,22.0,2.0,9.0,43.0,4.0,1.0,35.0,83.0,4.0,2.0,0.0,5.0,7.0,430000
"fowlede01",2009,1,"COL","NL",135,433.0,73.0,115.0,29.0,10.0,4.0,34.0,27.0,10.0,67.0,116.0,1.0,1.0,14.0,3.0,4.0,401000
"francbe01",2009,1,"CLE","AL",89,308.0,48.0,77.0,21.0,1.0,10.0,33.0,13.0,3.0,33.0,59.0,0.0,8.0,4.0,2.0,11.0,421400
"francfr01",2009,1,"TEX","AL",51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1615000
"francje02",2009,1,"ATL","NL",82,304.0,32.0,76.0,12.0,2.0,5.0,35.0,5.0,1.0,12.0,46.0,2.0,3.0,1.0,4.0,10.0,3375000
"frankry01",2009,1,"SLN","NL",62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000
"frasoja01",2009,1,"TOR","AL",61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1450000
"freelry01",2009,1,"BAL","AL",9,15.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,4.0,0.0,0.0,0.0,0.0,0.0,4000000
"freesda01",2009,1,"SLN","NL",17,31.0,3.0,10.0,2.0,0.0,1.0,7.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,1.0,1.0,400000
"fuentbr01",2009,1,"LAA","AL",65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8500000
"fukudko01",2009,1,"CHN","NL",146,499.0,79.0,129.0,38.0,5.0,11.0,54.0,6.0,10.0,93.0,112.0,3.0,3.0,3.0,5.0,15.0,12500000
"furcara01",2009,1,"LAN","NL",150,613.0,92.0,165.0,28.0,5.0,9.0,47.0,12.0,6.0,61.0,89.0,2.0,1.0,3.0,2.0,11.0,7500000
"galarar01",2009,1,"DET","AL",29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,435000
"gallase01",2009,1,"OAK","AL",6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,410000
"gallayo01",2009,1,"MIL","NL",31,58.0,6.0,10.0,2.0,0.0,2.0,8.0,0.0,0.0,2.0,23.0,0.0,0.0,5.0,1.0,1.0,414000
"garcija01",2009,1,"OAK","AL",46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420000
"garcino01",2009,1,"OAK","AL",65,160.0,17.0,45.0,8.0,0.0,3.0,16.0,2.0,0.0,8.0,28.0,1.0,0.0,0.0,1.0,4.0,1000000
"gardnbr01",2009,1,"NYA","AL",108,248.0,48.0,67.0,6.0,6.0,3.0,23.0,26.0,5.0,26.0,40.0,0.0,3.0,6.0,1.0,3.0,414000
"garkory01",2009,1,"CLE","AL",78,239.0,29.0,68.0,10.0,0.0,11.0,39.0,0.0,0.0,20.0,40.0,1.0,10.0,2.0,2.0,6.0,446100
"garlajo01",2009,1,"ARI","NL",28,58.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,26.0,0.0,0.0,3.0,0.0,0.0,6250000
"garzama01",2009,1,"TBA","AL",32,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,433300
"gathrjo01",2009,1,"CHN","NL",20,14.0,2.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,800000
"gearyge01",2009,1,"HOU","NL",16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1700000
"gerutjo01",2009,1,"SDN","NL",37,113.0,17.0,25.0,6.0,0.0,4.0,14.0,2.0,0.0,5.0,22.0,1.0,0.0,0.0,3.0,2.0,1775000
"getzch01",2009,1,"CHA","AL",107,375.0,49.0,98.0,18.0,4.0,2.0,31.0,25.0,2.0,30.0,54.0,1.0,6.0,1.0,3.0,4.0,401000
"giambja01",2009,1,"OAK","AL",83,269.0,39.0,52.0,13.0,0.0,11.0,40.0,0.0,0.0,50.0,72.0,1.0,7.0,0.0,2.0,6.0,4000000
"gilesbr02",2009,1,"SDN","NL",61,225.0,18.0,43.0,10.0,1.0,2.0,23.0,1.0,0.0,26.0,31.0,2.0,1.0,0.0,1.0,6.0,9000000
"glaustr01",2009,1,"SLN","NL",14,29.0,2.0,5.0,2.0,0.0,0.0,2.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,1.0,12137000
"gloadro01",2009,1,"FLO","NL",125,230.0,33.0,60.0,10.0,2.0,6.0,30.0,0.0,0.0,23.0,30.0,4.0,2.0,1.0,3.0,3.0,1900000
"gomezca01",2009,1,"MIN","AL",137,315.0,51.0,72.0,15.0,5.0,3.0,28.0,14.0,7.0,22.0,72.0,0.0,4.0,7.0,1.0,1.0,437500
"gonzaad01",2009,1,"SDN","NL",160,552.0,90.0,153.0,27.0,2.0,40.0,99.0,1.0,1.0,119.0,109.0,22.0,5.0,1.0,4.0,23.0,3125000
"gonzaal02",2009,1,"CIN","NL",68,243.0,16.0,51.0,12.0,0.0,3.0,26.0,0.0,1.0,15.0,36.0,4.0,2.0,6.0,4.0,3.0,5375000
"gonzaal03",2009,1,"WAS","NL",105,291.0,31.0,77.0,16.0,3.0,1.0,33.0,1.0,1.0,14.0,27.0,1.0,3.0,2.0,6.0,8.0,400000
"gonzaan01",2009,1,"FLO","NL",14,12.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,420000
"gonzaed02",2009,1,"SDN","NL",82,153.0,16.0,33.0,8.0,2.0,4.0,18.0,1.0,2.0,11.0,36.0,0.0,3.0,0.0,2.0,5.0,407300
"gonzami02",2009,1,"ATL","NL",80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3450000
"gordoal01",2009,1,"KCA","AL",49,164.0,28.0,38.0,6.0,0.0,6.0,22.0,5.0,0.0,21.0,43.0,0.0,2.0,1.0,1.0,5.0,457000
"gordoto01",2009,1,"ARI","NL",3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000
"grabojo02",2009,1,"PIT","NL",45,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2300000
"grandcu01",2009,1,"DET","AL",160,631.0,91.0,157.0,23.0,8.0,30.0,71.0,20.0,6.0,72.0,141.0,4.0,2.0,3.0,2.0,1.0,3500000
"greenkh01",2009,1,"SLN","NL",77,170.0,21.0,34.0,7.0,0.0,6.0,24.0,2.0,1.0,15.0,35.0,1.0,3.0,2.0,3.0,5.0,6500000
"greenni01",2009,1,"BOS","AL",104,276.0,35.0,65.0,18.0,0.0,6.0,35.0,1.0,4.0,20.0,69.0,1.0,8.0,2.0,3.0,10.0,550000
"greense01",2009,1,"NYN","NL",79,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,471000
"gregelu01",2009,1,"SDN","NL",72,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,400000
"greggke01",2009,1,"CHN","NL",72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4200000
"greinza01",2009,1,"KCA","AL",33,6.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3750000
"griffke02",2009,1,"SEA","AL",117,387.0,44.0,83.0,19.0,0.0,19.0,57.0,0.0,0.0,63.0,80.0,2.0,1.0,0.0,3.0,6.0,2000000
"grillja01",2009,1,"COL","NL",22,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,800000
"grossga01",2009,1,"TBA","AL",115,282.0,31.0,64.0,16.0,1.0,6.0,36.0,6.0,3.0,42.0,79.0,1.0,0.0,1.0,1.0,2.0,1255000
"guarded01",2009,1,"TEX","AL",48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000
"guerrma02",2009,1,"MIN","AL",79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1475000
"guerrvl01",2009,1,"LAA","AL",100,383.0,59.0,113.0,16.0,1.0,15.0,50.0,2.0,1.0,19.0,56.0,3.0,4.0,0.0,1.0,16.0,15000000
"guillca01",2009,1,"DET","AL",81,277.0,36.0,67.0,10.0,3.0,11.0,41.0,1.0,3.0,39.0,56.0,2.0,3.0,0.0,3.0,7.0,10000000
"guilljo01",2009,1,"KCA","AL",81,281.0,30.0,68.0,8.0,0.0,9.0,40.0,1.0,0.0,22.0,50.0,1.0,8.0,0.0,1.0,13.0,12000000
"guthrje01",2009,1,"BAL","AL",35,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,650000
"gutiefr01",2009,1,"SEA","AL",153,565.0,85.0,160.0,24.0,1.0,18.0,70.0,16.0,5.0,46.0,122.0,3.0,3.0,13.0,2.0,14.0,455000
"guzmaan01",2009,1,"CHN","NL",55,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,421500
"guzmacr01",2009,1,"WAS","NL",135,531.0,74.0,151.0,24.0,7.0,6.0,52.0,4.0,5.0,16.0,75.0,0.0,1.0,6.0,1.0,9.0,8000000
"hafnetr01",2009,1,"CLE","AL",94,338.0,46.0,92.0,19.0,0.0,16.0,49.0,0.0,0.0,41.0,67.0,6.0,3.0,0.0,1.0,7.0,11500000
"hairsje02",2009,1,"CIN","NL",86,307.0,47.0,78.0,18.0,1.0,8.0,27.0,7.0,3.0,21.0,46.0,0.0,3.0,6.0,3.0,2.0,2000000
"hairssc01",2009,1,"SDN","NL",56,197.0,26.0,59.0,14.0,1.0,10.0,29.0,8.0,1.0,17.0,45.0,0.0,1.0,1.0,0.0,4.0,1250000
"hallaro01",2009,1,"TOR","AL",32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,14250000
"hallbi03",2009,1,"MIL","NL",76,214.0,22.0,43.0,12.0,0.0,6.0,24.0,1.0,0.0,19.0,72.0,0.0,0.0,0.0,1.0,10.0,6925000
"hamelco01",2009,1,"PHI","NL",32,61.0,6.0,9.0,3.0,0.0,0.0,5.0,1.0,0.0,1.0,29.0,0.0,0.0,7.0,0.0,0.0,4350000
"hamiljo03",2009,1,"TEX","AL",89,336.0,43.0,90.0,19.0,2.0,10.0,54.0,8.0,3.0,24.0,79.0,2.0,1.0,0.0,4.0,5.0,555000
"hamptmi01",2009,1,"HOU","NL",21,37.0,6.0,12.0,1.0,0.0,1.0,7.0,0.0,0.0,2.0,8.0,0.0,0.0,1.0,1.0,0.0,2000000
"hanigry01",2009,1,"CIN","NL",90,251.0,22.0,66.0,6.0,1.0,3.0,11.0,0.0,0.0,37.0,31.0,7.0,2.0,2.0,1.0,9.0,400000
"hanrajo01",2009,1,"WAS","NL",34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,420000
"hansecr01",2009,1,"PIT","NL",5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,825000
"happja01",2009,1,"PHI","NL",35,43.0,2.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,15.0,0.0,0.0,7.0,0.0,0.0,405000
"haranaa01",2009,1,"CIN","NL",26,47.0,1.0,7.0,1.0,0.0,1.0,6.0,0.0,0.0,1.0,12.0,0.0,0.0,6.0,0.0,0.0,14000000
"harderi01",2009,1,"CHN","NL",27,43.0,3.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,15.0,0.0,0.0,4.0,0.0,0.0,7000000
"hardyjj01",2009,1,"MIL","NL",115,414.0,53.0,95.0,16.0,2.0,11.0,47.0,0.0,1.0,43.0,85.0,0.0,2.0,1.0,5.0,14.0,4650000
"harenda01",2009,1,"ARI","NL",37,73.0,6.0,18.0,5.0,0.0,1.0,10.0,0.0,0.0,3.0,22.0,0.0,0.0,9.0,2.0,2.0,7500000
"harribr01",2009,1,"MIN","AL",123,414.0,44.0,108.0,22.0,1.0,6.0,37.0,0.0,2.0,29.0,78.0,0.0,3.0,1.0,6.0,16.0,466100
"harrima01",2009,1,"TEX","AL",11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,405500
"harriwi01",2009,1,"WAS","NL",137,323.0,47.0,76.0,18.0,6.0,7.0,27.0,11.0,4.0,57.0,62.0,1.0,9.0,3.0,1.0,4.0,1500000
"hartco01",2009,1,"MIL","NL",115,419.0,64.0,109.0,24.0,3.0,12.0,48.0,11.0,6.0,43.0,92.0,0.0,6.0,1.0,3.0,9.0,3250000
"hawkila01",2009,1,"HOU","NL",65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3500000
"hawpebr01",2009,1,"COL","NL",145,501.0,82.0,143.0,42.0,3.0,23.0,86.0,1.0,3.0,79.0,145.0,7.0,4.0,0.0,4.0,17.0,5500000
"headlch01",2009,1,"SDN","NL",156,543.0,62.0,142.0,31.0,2.0,12.0,64.0,10.0,2.0,62.0,133.0,3.0,5.0,0.0,2.0,19.0,411500
"heilmaa01",2009,1,"CHN","NL",70,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1625000
"helmswe01",2009,1,"FLO","NL",113,214.0,18.0,58.0,11.0,0.0,3.0,33.0,1.0,1.0,13.0,54.0,1.0,3.0,1.0,3.0,10.0,950000
"heltoto01",2009,1,"COL","NL",151,544.0,79.0,177.0,38.0,3.0,15.0,86.0,0.0,1.0,89.0,73.0,5.0,2.0,0.0,10.0,15.0,16600000
"hendrma01",2009,1,"BAL","AL",53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000
"hermije01",2009,1,"FLO","NL",129,429.0,48.0,111.0,14.0,2.0,13.0,47.0,5.0,2.0,56.0,101.0,4.0,4.0,0.0,2.0,6.0,2250000
"hernaan01",2009,1,"WAS","NL",77,231.0,25.0,58.0,9.0,2.0,1.0,23.0,5.0,3.0,20.0,41.0,1.0,0.0,3.0,1.0,6.0,400000
"hernafe02",2009,1,"SEA","AL",34,6.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,3800000
